[ 2024-10-25 16:06:14,526 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496332 found"
[ 2024-10-25 16:06:14,529 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496333 found"
[ 2024-10-25 16:06:17,548 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496332 found"
[ 2024-10-25 16:06:17,550 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496333 found"
[ 2024-10-25 16:06:20,547 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496332 found"
[ 2024-10-25 16:06:20,551 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496333 found"
[ 2024-10-25 16:06:22,555 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496332 found"
[ 2024-10-25 16:06:22,559 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496333 found"
[ 2024-10-25 16:06:26,549 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496332 found"
[ 2024-10-25 16:06:26,551 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496333 found"
[ 2024-10-25 16:06:28,571 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496332 found"
[ 2024-10-25 16:06:28,575 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496333 found"
[ 2024-10-25 16:06:30,580 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496420 found"
[ 2024-10-25 16:06:30,582 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496332 found"
[ 2024-10-25 16:06:30,585 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496333 found"
[ 2024-10-25 16:06:32,587 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496332 found"
[ 2024-10-25 16:06:34,617 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496332 found"
[ 2024-10-25 16:06:34,622 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496419 found"
[ 2024-10-25 16:06:34,625 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496418 found"
[ 2024-10-25 16:06:36,621 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496417 found"
[ 2024-10-25 16:06:36,624 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496332 found"
[ 2024-10-25 16:06:36,627 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496419 found"
